"RO-NO...
","BOOKED.
DATE","CLOSED.
DATE","DT
","TECH...
NO","LN
","SEQ
NO","M
","HT
","SC
","LBR..
TYPE","PAY.
TYPE","ACTUAL.
HOURS","SOLD...
HOURS","SOLD......
AMOUNT","LABOR.....
COST","OP-CODE...
","DESCRIPTION..
",
167802, 31MAR21, 31MAR21, S1,201138,  B,2,  , ST,   , ISM  ,  ROP,0.52,0,0,0, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
167802, 31MAR21, 31MAR21, S1,201138,  I,11,  , ST,   , ISM  ,  ROP,0,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
167808, 23MAR21, 23MAR21, S1,201138,  A,1,  , ST,   , ISP  ,  ROP,0.28,0.7,120.91,26.95, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
167808, 23MAR21, 23MAR21, S1,201138,  C,5,  , ST,   , ISM  ,  ROP,0.1,0.1,5,3.85, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
167808, 23MAR21, 23MAR21, S1,201138,  D,6,  , ST,   , ISM  ,  ROP,0.1,0.1,8,3.85, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
167809, 23MAR21, 23MAR21, S1,201138,  A,1,  , ST,   , ISP  ,  ROP,0.21,0.7,120.91,26.95, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
167809, 23MAR21, 23MAR21, S1,201138,  C,5,  , ST,   , ISM  ,  ROP,0.18,0.1,5,3.85, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
167809, 23MAR21, 23MAR21, S1,201138,  D,6,  , ST,   , ISM  ,  ROP,0.07,0.1,8,3.85, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
167810, 23MAR21, 23MAR21, S1,201138,  A,1,  , ST,   , ISP  ,  ROP,0.4,0.7,120.91,26.95, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
167810, 23MAR21, 23MAR21, S1,201138,  C,5,  , ST,   , ISM  ,  ROP,0.18,0.1,5,3.85, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
167810, 23MAR21, 23MAR21, S1,201138,  D,6,  , ST,   , ISM  ,  ROP,0.07,0.1,8,3.85, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
167813, 23MAR21, 23MAR21, S1,201138,  A,1,  , ST,   , ISP  ,  ROP,0.24,0.7,120.91,26.95, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
167813, 23MAR21, 23MAR21, S1,201138,  C,5,  , ST,   , ISM  ,  ROP,0.05,0.1,5,3.85, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
167813, 23MAR21, 23MAR21, S1,201138,  D,6,  , ST,   , ISM  ,  ROP,0.08,0.1,8,3.85, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
167817, 23MAR21, 23MAR21, S1,201138,  A,1,  , ST,   , ISP  ,  ROP,0.15,0.7,120.91,26.95, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
167817, 23MAR21, 23MAR21, S1,201138,  C,5,  , ST,   , ISM  ,  ROP,0.17,0.1,5,3.85, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
167817, 23MAR21, 23MAR21, S1,201138,  D,6,  , ST,   , ISM  ,  ROP,0.11,0.1,8,3.85, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
167820, 23MAR21, 23MAR21, S1,201138,  B,2,  , ST,   , ISM  ,  ROP,0.42,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
167821, 30MAR21, 30MAR21, S1,201138,  B,2,  , ST,   , ISM  ,  ROP,0.45,0,0,0, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
167821, 30MAR21, 30MAR21, S1,201138,  L,13,  , ST,   , ISM  ,  ROP,0,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
167822, 31MAR21, 02APR21, S1,201138,  C,3,  , ST,   , ISM  ,  ROP,0.25,0,0,0, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
167822, 31MAR21, 02APR21, S1,201138,  J,10,  , ST,   , ISM  ,  ROP,0,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
167823, 07APR21, 07APR21, S1,201138,  B,2,  , ST,   , ISM  ,  ROP,0.55,0,0,0, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
167824, 30MAR21, 30MAR21, S1,201138,  B,2,  , ST,   , ISM  ,  ROP,0.42,0,0,0, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
167824, 30MAR21, 30MAR21, S1,201138,  H,9,  , ST,   , ISM  ,  ROP,0,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
167826, 24MAR21, 24MAR21, S1,201138,  A,1,  , ST,   , CSR  ,  ROP,0.25,1,38.5,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
167975, 24MAR21, 25MAR21, S1,201138,  A,1,  , ST,   , CSX  ,  ROP,1.26,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
167975, 24MAR21, 25MAR21, S1,201138,  C,3,  , ST,   , CSX  ,  ROP,0.02,0,0,0, DECLINED  , CUSTOMER DECL,"        "
,,,,,,,,,,,,,,,,,,
167975, 24MAR21, 25MAR21, S1,201138,  D,4,  , ST,   , CSX  ,  ROP,0.29,1.1,272.18,42.35, 12KM      , PERFORM THE M,"        "
,,,,,,,,,,,,,,,,,,
167975, 24MAR21, 25MAR21, S1,201138,  E,5,  , ST,   , CSX  ,  ROP,0,0,0,0, DECLINED  , CUSTOMER DECL,"        "
,,,,,,,,,,,,,,,,,,
167975, 25MAR21, 25MAR21, S1,201138,  B,2, *, ST,   , WS4  ,  ROP,0.85,2.1,362.73,80.85,101521, WRK20 A/C EVA,"        "
,,,,,,,,,,,,,,,,,,
167988, 25MAR21, 25MAR21, S1,201138,  A,1,  , ST,   , ISP  ,  ROP,0.5,0.7,120.91,26.95, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
167988, 25MAR21, 25MAR21, S1,201138,  C,5,  , ST,   , ISM  ,  ROP,0.1,0.1,5,3.85, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
167988, 25MAR21, 25MAR21, S1,201138,  D,6,  , ST,   , ISM  ,  ROP,0.22,0.1,8,3.85, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
168000, 25MAR21, 25MAR21, S1,201138,  A,1,  , ST,   , ISP  ,  ROP,0.5,0.7,120.91,26.95, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
168000, 25MAR21, 25MAR21, S1,201138,  C,5,  , ST,   , ISM  ,  ROP,0.17,0.1,5,3.85, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
168000, 25MAR21, 25MAR21, S1,201138,  D,6,  , ST,   , ISM  ,  ROP,0.12,0.1,8,3.85, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
168002, 25MAR21, 25MAR21, S1,201138,  A,1,  , ST,   , ISP  ,  ROP,0.38,0.7,120.91,26.95, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
168002, 25MAR21, 25MAR21, S1,201138,  C,5,  , ST,   , ISM  ,  ROP,0.12,0.1,5,3.85, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
168002, 25MAR21, 25MAR21, S1,201138,  D,6,  , ST,   , ISM  ,  ROP,0.1,0.1,8,3.85, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
168074, 31MAR21, 31MAR21, S1,201138,  A,1,  , ST,   , ISM  ,  ROP,0.75,2.5,214.2,96.25, UVPV      , PERFORM VALUE,"        "
,,,,,,,,,,,,,,,,,,
168074, 31MAR21, 31MAR21, S1,201138,  B,2,  , ST,   , ISM  ,  ROP,0.32,1,140,38.5, PCHC      , PRESSURE CHEC,"        "
,,,,,,,,,,,,,,,,,,
168074, 31MAR21, 31MAR21, S1,201138,  C,3,  , ST,   , ISM  ,  ROP,1.04,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
168074, 31MAR21, 31MAR21, S1,201138,  D,5,  , ST,   , ISM  ,  ROP,0.95,0.1,5,3.85, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
168074, 31MAR21, 31MAR21, S1,201138,  E,6,  , ST,   , ISM  ,  ROP,0.13,1.5,214.2,57.75, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
168074, 31MAR21, 31MAR21, S1,201138,  F,7,  , ST,   , ISM  ,  ROP,0.15,0.5,71.4,19.25, ILOF      , PERFORM INTER,"        "
,,,,,,,,,,,,,,,,,,
168074, 31MAR21, 31MAR21, S1,201138,  G,8,  , ST,   , ISM  ,  ROP,0.23,0.3,42.84,11.55, INCABIN   , REPLACE INCAB,"        "
,,,,,,,,,,,,,,,,,,
168074, 31MAR21, 31MAR21, S1,201138,  H,9,  , ST,   , ISM  ,  ROP,0.05,0.2,28.56,7.7, BLADES    , REPLACE WIPER,"        "
,,,,,,,,,,,,,,,,,,
168077, 31MAR21, 31MAR21, S1,201138,  B,2,  , ST,   , ISM  ,  ROP,0.31,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
168181, 29MAR21, 29MAR21, S1,201138,  B,2,  , ST,   , ISM  ,  ROP,0.66,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
168182, 02APR21, 02APR21, S1,201138,  B,2,  , ST,   , ISM  ,  ROP,0.74,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
168182, 02APR21, 02APR21, S1,201138,  D,5,  , ST,   , ISM  ,  ROP,0.65,0.2,28.56,7.7, BLADES    , REPLACE WIPER,"        "
,,,,,,,,,,,,,,,,,,
168182, 02APR21, 02APR21, S1,201138,  E,6,  , ST,   , ISM  ,  ROP,0.45,0.5,71.4,19.25, BSF       , PERFORM PREMI,"        "
,,,,,,,,,,,,,,,,,,
168182, 02APR21, 02APR21, S1,201138,  F,7,  , ST,   , ISM  ,  ROP,0.28,0.5,71.4,19.25, ILOF      , PERFORM INTER,"        "
,,,,,,,,,,,,,,,,,,
168182, 02APR21, 02APR21, S1,201138,  G,8,  , ST,   , ISM  ,  ROP,0.09,0.2,28.56,7.7, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
168182, 02APR21, 02APR21, S1,201138,  H,9,  , ST,   , ISM  ,  ROP,0.58,2,285.6,77, 4WA       , PERFORM 4 WHE,"        "
,,,,,,,,,,,,,,,,,,
168183, 01APR21, 01APR21, S1,201138,  B,2,  , ST,   , ISM  ,  ROP,0.54,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
168184, 20APR21, 20APR21, S1,201138,  B,2,  , ST,   , ISM  ,  ROP,1.03,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
168214, 02APR21, 02APR21, S1,201138,  B,2,  , ST,   , ISM  ,  ROP,0.6,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
168223, 02APR21, 06APR21, S1,201138,  A,1,  , ST,   , CSR  ,  ROP,0.06,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
168223, 02APR21, 06APR21, S1,201138,  B,2,  , ST,   , WS4  ,  ROP,4.46,3.1,579.42,119.35,205201, FRONT CHAIN C,"        "
,,,,,,,,,,,,,,,,,,
168223, 02APR21, 06APR21, S1,201138,  B,5,  , ST,   , WS4  ,  ROP,0,0.4,74.76,15.4,205001, ENGINE LEAK T,"        "
,,,,,,,,,,,,,,,,,,
168223, 02APR21, 06APR21, S1,201138,  D,4,  , ST,   , WS4  ,  ROP,1.07,0.6,112.15,23.1,204301," OIL PAN, SEAL","        "
,,,,,,,,,,,,,,,,,,
168226, 01APR21, 02APR21, S1,201138,  A,1,  , ST,   , ISM  ,  ROP,1.37,3.5,135,134.75, UVP       , PERFORM ASSUR,"        "
,,,,,,,,,,,,,,,,,,
168226, 01APR21, 02APR21, S1,201138,  C,4,  , ST,   , WS4  ,  ROP,0.21,1,186.91,38.5, WUM98     , WUM98 - Fores,"        "
,,,,,,,,,,,,,,,,,,
168226, 01APR21, 02APR21, S1,201138,  D,5,  , ST,   , WS4  ,  ROP,0.17,0.9,168.22,34.65, WRB21     , WRB21 17-18 F,"        "
,,,,,,,,,,,,,,,,,,
168226, 01APR21, 02APR21, S1,201138,  E,6,  , ST,   , ISM  ,  ROP,0.18,0.1,0,3.85, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
168253, 30MAR21, 30MAR21, S1,201138,  A,1,  , ST,   , ISP  ,  ROP,0.3,0.7,120.91,26.95, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
168253, 30MAR21, 30MAR21, S1,201138,  C,5,  , ST,   , ISM  ,  ROP,0.23,0.1,5,3.85, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
168253, 30MAR21, 30MAR21, S1,201138,  D,6,  , ST,   , ISM  ,  ROP,0.04,0.1,8,3.85, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
168259, 30MAR21, 30MAR21, S1,201138,  A,1,  , ST,   , ISP  ,  ROP,0.47,0.7,120.91,26.95, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
168259, 30MAR21, 30MAR21, S1,201138,  C,5,  , ST,   , ISM  ,  ROP,0.05,0.1,5,3.85, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
168259, 30MAR21, 30MAR21, S1,201138,  D,6,  , ST,   , ISM  ,  ROP,0.33,0.1,8,3.85, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
168265, 31MAR21, 01APR21, S1,201138,  B,2,  , ST,   , ISM  ,  ROP,0.38,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
168334, 30MAR21, 20APR21, S1,201138,  A,1,  , ST,   , ISM  ,  ROP,1.04,3.5,357,134.75, CERT      , SUBARU CERTIF,"        "
,,,,,,,,,,,,,,,,,,
168334, 30MAR21, 20APR21, S1,201138,  B,2,  , ST,   , ISM  ,  ROP,0.8,0.5,71.4,19.25, ILOF      , PERFORM INTER,"        "
,,,,,,,,,,,,,,,,,,
168334, 30MAR21, 20APR21, S1,201138,  C,3,  , ST,   , ISM  ,  ROP,0.08,0.2,28.56,7.7, BLADES    , REPLACE WIPER,"        "
,,,,,,,,,,,,,,,,,,
168334, 30MAR21, 20APR21, S1,201138,  D,4,  , ST,   , ISM  ,  ROP,0.07,0.1,5,3.85, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
168334, 31MAR21, 20APR21, S1,201138,  F,7,  , ST,   , WS4  ,  ROP,2.21,0.6,112.15,23.1, WRI20     , WRI20 SOFTWAR,"        "
,,,,,,,,,,,,,,,,,,
168346, 31MAR21, 31MAR21, S1,201138,  A,1,  , ST,   , ISP  ,  ROP,0.18,0.7,120.91,26.95, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
168346, 31MAR21, 31MAR21, S1,201138,  C,5,  , ST,   , ISM  ,  ROP,0.13,0.1,5,3.85, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
168346, 31MAR21, 31MAR21, S1,201138,  D,6,  , ST,   , ISM  ,  ROP,0.14,0.1,8,3.85, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
168449, 31MAR21, 31MAR21, S1,201138,  B,2,  , ST,   , ISM  ,  ROP,0,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
168449, 31MAR21, 31MAR21, S1,201138,  C,4,  , ST,   , ISM  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
168453, 01APR21, 01APR21, S1,201138,  F,6,  , ST,   , ISM  ,  ROP,0.18,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
168454, 02APR21, 07APR21, S1,201138,  C,3,  , ST,   , ISM  ,  ROP,0.29,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
168458, 02APR21, 02APR21, S1,201138,  B,2,  , ST,   , ISM  ,  ROP,0.77,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
168460, 08APR21, 08APR21, S1,201138,  C,3,  , ST,   , ISM  ,  ROP,0.6,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
168466, 07APR21, 07APR21, S1,201138,  B,2,  , ST,   , ISM  ,  ROP,0.2,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
168484, 02APR21, 20APR21, S1,201138,  A,1,  , ST,   , ISM  ,  ROP,2.19,3.5,357,134.75, CERT      , SUBARU CERTIF,"        "
,,,,,,,,,,,,,,,,,,
168484, 02APR21, 20APR21, S1,201138,  B,2,  , ST,   , WS4  ,  ROP,0.12,0.6,112.15,23.1, WRI20     , WRI20 SOFTWAR,"        "
,,,,,,,,,,,,,,,,,,
168484, 02APR21, 20APR21, S1,201138,  C,3,  , ST,   , ISM  ,  ROP,0.11,0.5,71.4,19.25, ILOF      , PERFORM INTER,"        "
,,,,,,,,,,,,,,,,,,
168484, 02APR21, 20APR21, S1,201138,  D,4,  , ST,   , ISM  ,  ROP,0.09,0.2,28.56,7.7, BLADES    , REPLACE WIPER,"        "
,,,,,,,,,,,,,,,,,,
168484, 02APR21, 20APR21, S1,201138,  E,5,  , ST,   , ISM  ,  ROP,0.13,0.1,5,3.85, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
168484, 02APR21, 20APR21, S1,201138,  F,6,  , ST,   , ISM  ,  ROP,0.16,0.1,8,3.85, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
168505, 02APR21, 02APR21, S1,201138,  C,3,  , ST,   , ISM  ,  ROP,0.51,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
168526, 16APR21, 19APR21, S1,201138,  C,3,  , ST,   , CSR  ,  ROP,5.67,11,1808,423.5, DIAG      , DIAGNOSIS FOR,"        "
,,,,,,,,,,,,,,,,,,
168526, 19APR21, 19APR21, S1,201138,  C,4,  , ST,   , CSR  ,  ROP,0,0,-350,0, COUPON    , COUPON DISCOU,"        "
,,,,,,,,,,,,,,,,,,
168528, 14APR21, 16APR21, S1,201138,  B,2,  , ST,   , ISM  ,  ROP,0.39,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
168529, 08APR21, 08APR21, S1,201138,  A,1,  , ST,   , ISM  ,  ROP,2.73,3.5,357,134.75, UVP       , PERFORM ASSUR,"        "
,,,,,,,,,,,,,,,,,,
168529, 08APR21, 08APR21, S1,201138,  B,2,  , ST,   , ISM  ,  ROP,0.2,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
168529, 08APR21, 08APR21, S1,201138,  C,4,  , ST,   , ISM  ,  ROP,0.67,0.1,5,3.85, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
168529, 08APR21, 08APR21, S1,201138,  D,5,  , ST,   , ISM  ,  ROP,0.83,1,100,38.5, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
168529, 08APR21, 08APR21, S1,201138,  E,6,  , ST,   , ISM  ,  ROP,0.46,0.5,71.4,19.25, ILOF      , PERFORM INTER,"        "
,,,,,,,,,,,,,,,,,,
168529, 08APR21, 08APR21, S1,201138,  F,7,  , ST,   , ISM  ,  ROP,0.61,0.5,71.4,19.25, BSF       , PERFORM PREMI,"        "
,,,,,,,,,,,,,,,,,,
168529, 08APR21, 08APR21, S1,201138,  G,8,  , ST,   , ISM  ,  ROP,0.8,0.3,42.84,11.55, INCABIN   , REPLACE INCAB,"        "
,,,,,,,,,,,,,,,,,,
168529, 08APR21, 08APR21, S1,201138,  H,9,  , ST,   , ISM  ,  ROP,0.88,2,200,77, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
168529, 08APR21, 08APR21, S1,201138,  I,10,  , ST,   , ISM  ,  ROP,1.18,1.5,150,57.75, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
168529, 08APR21, 08APR21, S1,201138,  J,11,  , ST,   , ISM  ,  ROP,0.07,0,0,0, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
168529, 08APR21, 08APR21, S1,201138,  K,12,  , ST,   , ISM  ,  ROP,0.12,0.2,28.56,7.7, BLADES    , REPLACE WIPER,"        "
,,,,,,,,,,,,,,,,,,
168533, 02APR21, 05APR21, S1,201138,  A,1,  , ST,   , CSR  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
168533, 02APR21, 05APR21, S1,201138,  B,2,  , ST,   , CSR  ,  ROP,0.43,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
168575, 30APR21, 13MAY21, S1,201138,  B,2, *, ST,   , CSX  ,  OPP,2.36,10,1167.95,385,           , DEFAULT      ,"        "
,,,,,,,,,,,,,,,,,,
168575, 13MAY21, 13MAY21, S1,201138,  B,2, *, ST,   , WS4  ,  ROP,14.13,-1.43,433.72,-55.05,295301, ENGINE R&R FO,"        "
,,,,,,,,,,,,,,,,,,
168595, 02APR21, 02APR21, S1,201138,  A,1,  , ST,   , ISM  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
168595, 02APR21, 02APR21, S1,201138,  B,2,  , ST,   , ISM  ,  ROP,0.22,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
168672, 14APR21, 14APR21, S1,201138,  G,7,  , ST,   , ISM  ,  ROP,0.42,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
168680, 08APR21, 16APR21, S1,201138,  A,1,  , ST,   , ISM  ,  ROP,2.3,3.5,250,134.75, UVP       , PERFORM ASSUR,"        "
,,,,,,,,,,,,,,,,,,
168680, 08APR21, 16APR21, S1,201138,  C,4,  , ST,   , ISM  ,  ROP,0.1,0.1,5,3.85, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
168680, 16APR21, 16APR21, S1,201138,  B,2,  , ST,   , ISM  ,  ROP,0.65,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
168680, 16APR21, 16APR21, S1,201138,  D,5,  , ST,   , ISM  ,  ROP,1.02,2,200,77, 4TIRE     , MOUNT AND BAL,"        "
,,,,,,,,,,,,,,,,,,
168680, 16APR21, 16APR21, S1,201138,  E,7,  , ST,   , ISM  ,  ROP,0.47,0.3,42.84,11.55, INCABIN   , REPLACE INCAB,"        "
,,,,,,,,,,,,,,,,,,
168680, 16APR21, 16APR21, S1,201138,  F,8,  , ST,   , ISM  ,  ROP,1.66,2,200,77, BRAKES    , BRAKES       ,"        "
,,,,,,,,,,,,,,,,,,
168680, 16APR21, 16APR21, S1,201138,  H,10,  , ST,   , ISM  ,  ROP,0.12,0.5,71.4,19.25, ILOF      , PERFORM INTER,"        "
,,,,,,,,,,,,,,,,,,
168682, 05APR21, 05APR21, S1,201138,  C,3,  , ST,   , ISM  ,  ROP,0.32,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
168686, 07APR21, 07APR21, S1,201138,  C,3,  , ST,   , ISM  ,  ROP,0.14,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
168688, 08APR21, 09APR21, S1,201138,  B,2,  , ST,   , ISM  ,  ROP,0,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
168692, 06APR21, 06APR21, S1,201138,  B,2,  , ST,   , ISM  ,  ROP,1.05,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
168694, 16APR21, 20APR21, S1,201138,  C,3,  , ST,   , ISM  ,  ROP,0.43,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
168697, 08APR21, 16APR21, S1,201138,  B,2,  , ST,   , ISM  ,  ROP,0.37,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
168700, 07APR21, 07APR21, S1,201138,  B,2,  , ST,   , ISM  ,  ROP,0.43,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
168706, 08APR21, 12APR21, S1,201138,  A,1,  , ST,   , ISM  ,  ROP,1.55,2.5,80,96.25, UVPV      , PERFORM VALUE,"        "
,,,,,,,,,,,,,,,,,,
168706, 08APR21, 12APR21, S1,201138,  C,4,  , ST,   , ISM  ,  ROP,0.15,0.1,0,3.85, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
168706, 08APR21, 12APR21, S1,201138,  D,5,  , ST,   , ISM  ,  ROP,1.55,1,50,38.5, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
168708, 08APR21, 08APR21, S1,201138,  A,1,  , ST,   , ISM  ,  ROP,1.32,3.5,357,134.75, UVP       , PERFORM ASSUR,"        "
,,,,,,,,,,,,,,,,,,
168708, 08APR21, 08APR21, S1,201138,  B,2,  , ST,   , ISM  ,  ROP,0.48,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
168708, 08APR21, 08APR21, S1,201138,  C,4,  , ST,   , ISM  ,  ROP,0.48,0.5,71.4,19.25, ILOF      , PERFORM INTER,"        "
,,,,,,,,,,,,,,,,,,
168708, 08APR21, 08APR21, S1,201138,  D,5,  , ST,   , ISM  ,  ROP,0.08,0.1,5,3.85, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
168708, 08APR21, 08APR21, S1,201138,  E,6,  , ST,   , ISM  ,  ROP,0.1,0.3,42.84,11.55, INCABIN   , REPLACE INCAB,"        "
,,,,,,,,,,,,,,,,,,
168708, 08APR21, 08APR21, S1,201138,  F,7,  , ST,   , ISM  ,  ROP,0.14,0.2,28.56,7.7, AF        , REPLACE AIR F,"        "
,,,,,,,,,,,,,,,,,,
168708, 08APR21, 08APR21, S1,201138,  G,8,  , ST,   , ISM  ,  ROP,0.1,0,0,0, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
168711, 14APR21, 16APR21, S1,201138,  B,2,  , ST,   , ISM  ,  ROP,0.47,1,100,38.5, SMOG      , SMOG INSPECTI,"        "
,,,,,,,,,,,,,,,,,,
